"isolate_id","gene","present"
"44341_3_305","tet(A)",1
"44341_3_281","tet(A)",1
"44341_3_136","tet(A)",1
"44341_3_128","tet(A)",1
"44341_3_131","tet(A)",1
"CIT159B1","tet(A)",1
"CIS153C1","tet(A)",1
"CIV13XE2","tet(A)",1
"CIT15FB1","tet(A)",1
"CIV13XU1","tet(A)",1
"CIV143U1","tet(A)",1
"CIV143E9","tet(A)",1
"CNS1F3","tet(A)",1
"CAAYSI","tet(A)",1
"CIV141E6","tet(A)",1
"CIV140U1","tet(A)",1
"CIV140E4","tet(A)",1
"CIV143E4","tet(A)",1
"CIV144E6","tet(A)",1
"CIV13YE8","tet(A)",1
"CIV144U1","tet(A)",1
"BKRMVD","tet(A)",1
"CAAXBN","tet(A)",0
"44341_3_165","tet(A)",1
"ERR10113269","tet(A)",1
"ERR6752971","tet(A)",1
"ERR5751227","tet(A)",1
"ERR12142619","tet(A)",1
"ERR9976609","tet(A)",1
"ERR11219800","tet(A)",1
"ERR9079830","tet(A)",1
"ERR10880116","tet(A)",1
"ERR5751304","tet(A)",1
"ERR6806714","tet(A)",1
"ERR11872767","tet(A)",1
"ERR10176869","tet(A)",1
"ERR10880230","tet(A)",1
"ERR11453719","tet(A)",1
"ERR10880157","tet(A)",1
"ERR6752889","tet(A)",1
"ERR9288143","tet(A)",1
"ERR6806632","tet(A)",0
"ERR9288082","tet(A)",0
"ERR6806600","tet(A)",0
"ERR9420153","tet(A)",0
"ERR10117717","tet(A)",0
"ERR10109274","tet(A)",0
"ERR10880183","tet(A)",0
"ERR10880311","tet(A)",0
"ERR11420238","tet(A)",0
"ERR11437918","tet(A)",0
"ERR11807709","tet(A)",0
"ERR12146144","tet(A)",0
"ERR10109277","tet(A)",0
"ERR10087013","tet(A)",0
"ERR11219811","tet(A)",0
"ERR9966386","tet(A)",0
"ERR12259395","tet(A)",0
"ERR12091513","tet(A)",0
"ERR10125140","tet(A)",0
"ERR10949303","tet(A)",0
"ERR11810274","tet(A)",0
"ERR9785512","tet(A)",0
"ERR10176866","tet(A)",0
"ERR10460687","tet(A)",0
"ERR12078573","tet(A)",0
"ERR12165616","tet(A)",0
"ERR10880377","tet(A)",0
"ERR10460887","tet(A)",0
"ERR10880335","tet(A)",0
"ERR10880156","tet(A)",0
"ERR10088105","tet(A)",0
"ERR12321284","tet(A)",0
"ERR9966388","tet(A)",0
"ERR12495485","tet(A)",0
"ERR12312692","tet(A)",0
"ERR12312689","tet(A)",0
"ERR12312688","tet(A)",0
"ERR11201827","tet(A)",0
"ERR10088101","tet(A)",0
"ERR10880181","tet(A)",0
"ERR9820422","tet(A)",0
"ERR9785510","tet(A)",0
"ERR11807704","tet(A)",0
"ERR10109276","tet(A)",0
"ERR9966389","tet(A)",0
"ERR9785509","tet(A)",0
"ERR10087012","tet(A)",0
"ERR10460483","tet(A)",0
"ERR9785511","tet(A)",0
"ERR9079768","tet(A)",0
"ERR9822149","tet(A)",0
"ERR9822145","tet(A)",0
"ERR9822146","tet(A)",0
"ERR10176872","tet(A)",0
"ERR10460765","tet(A)",0
"ERR10109275","tet(A)",0
"ERR9966390","tet(A)",0
"ERR10123168","tet(A)",0
"ERR10123167","tet(A)",0
"ERR9966387","tet(A)",0
"ERR10949310","tet(A)",0
"ERR10460875","tet(A)",0
"ERR10109255","tet(A)",0
"ERR9822151","tet(A)",0
"ERR10088102","tet(A)",0
"ERR10088104","tet(A)",0
"ERR10026000","tet(A)",0
"ERR9822144","tet(A)",0
"ERR11896635","tet(A)",0
"ERR12552381","tet(A)",0
"ERR12552377","tet(A)",0
"ERR9079508","tet(A)",0
"ERR7197757","tet(A)",0
"ERR6806028","tet(A)",0
"ERR11455881","tet(A)",0
"ERR4451478","tet(A)",0
"ERR10880424","tet(A)",0
"ERR12067334","tet(A)",0
"ERR12302226","tet(A)",0
"ERR12552384","tet(A)",0
"ERR10123158","tet(A)",0
"ERR5751308","tet(A)",1
"ERR4399358","tet(A)",1
"ERR4399957","tet(A)",1
"ERR4399362","tet(A)",1
"SRR13833609","tet(A)",0
"ERR6806726","tet(A)",0
"ERR10460902","tet(A)",1
"ERR10460856","tet(A)",1
"ERR6806075","tet(A)",1
"ERR10176870","tet(A)",1
"ERR12078572","tet(A)",1
"ERR11747320","tet(A)",1
"ERR12495482","tet(A)",1
"ERR9924209","tet(A)",1
"ERR5751726","tet(A)",1
"ERR6806512","tet(A)",1
"ERR6806317","tet(A)",1
"ERR12067371","tet(A)",1
"ERR6806125","tet(A)",1
"ERR5751296","tet(A)",1
"ERR4451427","tet(A)",1
"SRR9273829","tet(A)",1
"ERR6752863","tet(A)",1
"ERR12321280","tet(A)",1
"ERR9692774","tet(A)",1
"ERR6805998","tet(A)",1
"ERR6806833","tet(A)",1
"ERR6806749","tet(A)",1
"ERR6806776","tet(A)",1
"ERR5750995","tet(A)",1
"ERR6806255","tet(A)",1
"ERR6805990","tet(A)",1
"ERR11747325","tet(A)",1
"ERR11502778","tet(A)",1
"ERR7197834","tet(A)",1
"ERR9079758","tet(A)",1
"ERR12321281","tet(A)",1
"ERR12142634","tet(A)",1
"ERR12067314","tet(A)",1
"ERR12321282","tet(A)",1
"ERR12080226","tet(A)",1
"ERR12321283","tet(A)",1
"ERR6753111","tet(A)",1
"ERR6806796","tet(A)",1
"ERR6806789","tet(A)",1
"ERR9971918","tet(A)",1
"ERR7197741","tet(A)",1
"ERR5751808","tet(A)",1
"ERR10438737","tet(A)",1
"CLL6CH","tet(A)",1
"CAARE3","tet(A)",1
"CAAQXB","tet(A)",1
"CAAR9T","tet(A)",1
"CAAQUT","tet(A)",1
"CNSFP4","tet(A)",1
"CNSDXZ","tet(A)",1
"CAAP2A","tet(A)",1
"44341_3_268","tet(A)",1
"44341_3_280","tet(A)",1
"44341_3_262","tet(A)",1
"44341_3_265","tet(A)",1
"44341_4_286","tet(A)",1
"CAAYDF","tet(A)",1
"CLL3JA","tet(A)",0
"ERR9941258","tet(A)",1
"CNSLL4","tet(A)",1
"CNSKFP","tet(A)",0
"CNSP0U","sul1",1
"ERR9929342","sul1",1
"ERR9966382","sul1",1
"CNS6QU","sul1",1
"CNS7YP","sul1",1
"BKRRIF","sul1",1
"44341_3_96","sul1",1
"44341_3_21","sul1",1
"CIV13VE5","sul1",1
"CIU149H1","sul1",1
"CIV146E8","sul1",0
"CIU13XS1","sul1",1
"CIV140E6","sul1",1
"CIV140E1","sul1",1
"CIT15GH1","sul1",1
"CIV13XE5","sul1",1
"CIV13YE6","sul1",1
"CIS15MR1","sul1",1
"CIV13UE4","sul1",1
"CAAXQV","sul1",1
"CIV140E7","sul1",1
"CIS15HB1","sul1",1
"CIV13RE2","sul1",1
"CIT15GS1","sul1",1
"CIV142E6","sul1",0
"44341_4_275","sul1",1
"44341_3_310","sul1",1
"CIU145B1","sul1",1
"CIV143E2","sul1",1
"CIT15FH1","sul1",1
"CIV147E3","sul1",1
"CIT15EB1","sul1",1
"CIV13PE7","sul1",1
"CIV13XE8","sul1",1
"44341_3_304","sul1",1
"44341_3_305","sul1",1
"44341_3_281","sul1",1
"44341_3_136","sul1",1
"44341_3_128","sul1",1
"44341_3_131","sul1",1
"CIT159B1","sul1",1
"CIS153C1","sul1",1
"CIV13XE2","sul1",1
"CIT15FB1","sul1",1
"CIV13XU1","sul1",1
"CIV143U1","sul1",1
"CIV143E9","sul1",1
"CNS1F3","sul1",1
"CAAYSI","sul1",1
"CIV141E6","sul1",1
"CIV140U1","sul1",1
"CIV140E4","sul1",0
"CIV143E4","sul1",1
"CIV144E6","sul1",1
"CIV13YE8","sul1",1
"CIV144U1","sul1",1
"BKRMVD","sul1",1
"CAAXBN","sul1",1
"44341_3_165","sul1",1
"ERR10113269","sul1",0
"ERR6752971","sul1",1
"ERR5751227","sul1",1
"ERR12142619","sul1",1
"ERR9976609","sul1",1
"ERR11219800","sul1",1
"ERR9079830","sul1",1
"ERR10880116","sul1",1
"ERR5751304","sul1",0
"ERR6806714","sul1",1
"ERR11872767","sul1",1
"ERR10176869","sul1",1
"ERR10880230","sul1",1
"ERR11453719","sul1",1
"ERR10880157","sul1",1
"ERR6752889","sul1",1
"ERR9288143","sul1",1
"ERR6806632","sul1",1
"ERR9288082","sul1",1
"ERR6806600","sul1",1
"ERR9420153","sul1",1
"ERR10117717","sul1",1
"ERR10109274","sul1",1
"ERR10880183","sul1",1
"ERR10880311","sul1",1
"ERR11420238","sul1",1
"ERR11437918","sul1",1
"ERR11807709","sul1",1
"ERR12146144","sul1",1
"ERR10109277","sul1",1
"ERR10087013","sul1",1
"ERR11219811","sul1",1
"ERR9966386","sul1",1
"ERR12259395","sul1",1
"ERR12091513","sul1",1
"ERR10125140","sul1",1
"ERR10949303","sul1",1
"ERR11810274","sul1",1
"ERR9785512","sul1",1
"ERR10176866","sul1",1
"ERR10460687","sul1",1
"ERR12078573","sul1",1
"ERR12165616","sul1",1
"ERR10880377","sul1",1
"ERR10460887","sul1",1
"ERR10880335","sul1",1
"ERR10880156","sul1",1
"ERR10088105","sul1",1
"ERR12321284","sul1",1
"ERR9966388","sul1",1
"ERR12495485","sul1",1
"ERR12312692","sul1",1
"ERR12312689","sul1",1
"ERR12312688","sul1",1
"ERR11201827","sul1",1
"ERR10088101","sul1",1
"ERR10880181","sul1",1
"ERR9820422","sul1",1
"ERR9785510","sul1",1
"ERR11807704","sul1",1
"ERR10109276","sul1",1
"ERR9966389","sul1",1
"ERR9785509","sul1",1
"ERR10087012","sul1",1
"ERR10460483","sul1",1
"ERR9785511","sul1",1
"ERR9079768","sul1",1
"ERR9822149","sul1",1
"ERR9822145","sul1",1
"ERR9822146","sul1",1
"ERR10176872","sul1",1
"ERR10460765","sul1",1
"ERR10109275","sul1",1
"ERR9966390","sul1",1
"ERR10123168","sul1",1
"ERR10123167","sul1",1
"ERR9966387","sul1",1
"ERR10949310","sul1",1
"ERR10460875","sul1",1
"ERR10109255","sul1",1
"ERR9822151","sul1",1
"ERR10088102","sul1",1
"ERR10088104","sul1",1
"ERR10026000","sul1",1
"ERR9822144","sul1",1
"ERR11896635","sul1",1
"ERR12552381","sul1",1
"ERR12552377","sul1",1
"ERR9079508","sul1",1
"ERR7197757","sul1",1
"ERR6806028","sul1",1
"ERR11455881","sul1",1
"ERR4451478","sul1",1
"ERR10880424","sul1",1
"ERR12067334","sul1",1
"ERR12302226","sul1",1
"ERR12552384","sul1",1
"ERR10123158","sul1",1
"ERR5751308","sul1",1
"ERR4399358","sul1",1
"ERR4399957","sul1",1
"ERR4399362","sul1",1
"SRR13833609","sul1",0
"ERR6806726","sul1",0
"ERR10460902","sul1",0
"ERR10460856","sul1",0
"ERR6806075","sul1",0
"ERR10176870","sul1",0
"ERR12078572","sul1",1
"ERR11747320","sul1",1
"ERR12495482","sul1",1
"ERR9924209","sul1",1
"ERR5751726","sul1",0
"ERR6806512","sul1",1
"ERR6806317","sul1",0
"ERR12067371","sul1",1
"ERR6806125","sul1",1
"ERR5751296","sul1",1
"ERR4451427","sul1",1
"SRR9273829","sul1",1
"ERR6752863","sul1",0
"ERR12321280","sul1",1
"ERR9692774","sul1",1
"ERR6805998","sul1",1
"ERR6806833","sul1",1
"ERR6806749","sul1",1
"ERR6806776","sul1",1
"ERR5750995","sul1",1
"ERR6806255","sul1",1
"ERR6805990","sul1",1
"ERR11747325","sul1",1
"ERR11502778","sul1",1
"ERR7197834","sul1",1
"ERR9079758","sul1",1
"ERR12321281","sul1",1
"ERR12142634","sul1",1
"ERR12067314","sul1",1
"ERR12321282","sul1",1
"ERR12080226","sul1",0
"ERR12321283","sul1",1
"ERR6753111","sul1",1
"ERR6806796","sul1",1
"ERR6806789","sul1",1
"ERR9971918","sul1",1
"ERR7197741","sul1",0
"ERR5751808","sul1",0
"ERR10438737","sul1",1
"CLL6CH","sul1",1
"CAARE3","sul1",1
"CAAQXB","sul1",1
"CAAR9T","sul1",1
"CAAQUT","sul1",1
"CNSFP4","sul1",1
"CNSDXZ","sul1",1
"CAAP2A","sul1",1
"44341_3_268","sul1",1
"44341_3_280","sul1",1
"44341_3_262","sul1",1
"44341_3_265","sul1",1
"44341_4_286","sul1",1
"CAAYDF","sul1",1
"CLL3JA","sul1",1
"ERR9941258","sul1",1
"CNSLL4","sul1",1
"CNSKFP","sul1",1
"CNSP0U","sul2",1
"ERR9929342","sul2",1
"ERR9966382","sul2",1
"CNS6QU","sul2",1
"CNS7YP","sul2",1
"BKRRIF","sul2",1
"44341_3_96","sul2",1
"44341_3_21","sul2",1
"CIV13VE5","sul2",1
"CIU149H1","sul2",1
"CIV146E8","sul2",1
"CIU13XS1","sul2",1
"CIV140E6","sul2",1
"CIV140E1","sul2",1
"CIT15GH1","sul2",1
"CIV13XE5","sul2",1
"CIV13YE6","sul2",1
"CIS15MR1","sul2",1
"CIV13UE4","sul2",1
"CAAXQV","sul2",1
"CIV140E7","sul2",1
"CIS15HB1","sul2",1
"CIV13RE2","sul2",1
"CIT15GS1","sul2",1
"CIV142E6","sul2",1
"44341_4_275","sul2",1
"44341_3_310","sul2",1
"CIU145B1","sul2",1
"CIV143E2","sul2",1
"CIT15FH1","sul2",1
"CIV147E3","sul2",1
"CIT15EB1","sul2",1
"CIV13PE7","sul2",1
"CIV13XE8","sul2",1
"44341_3_304","sul2",1
"44341_3_305","sul2",1
"44341_3_281","sul2",1
"44341_3_136","sul2",1
"44341_3_128","sul2",1
"44341_3_131","sul2",1
"CIT159B1","sul2",1
"CIS153C1","sul2",1
"CIV13XE2","sul2",1
"CIT15FB1","sul2",1
"CIV13XU1","sul2",1
"CIV143U1","sul2",1
"CIV143E9","sul2",1
"CNS1F3","sul2",1
"CAAYSI","sul2",1
"CIV141E6","sul2",1
"CIV140U1","sul2",1
"CIV140E4","sul2",1
"CIV143E4","sul2",1
"CIV144E6","sul2",1
"CIV13YE8","sul2",1
"CIV144U1","sul2",1
"BKRMVD","sul2",1
"CAAXBN","sul2",0
"44341_3_165","sul2",1
"ERR10113269","sul2",1
"ERR6752971","sul2",1
"ERR5751227","sul2",1
"ERR12142619","sul2",1
"ERR9976609","sul2",1
"ERR11219800","sul2",1
"ERR9079830","sul2",1
"ERR10880116","sul2",1
"ERR5751304","sul2",1
"ERR6806714","sul2",1
"ERR11872767","sul2",1
"ERR10176869","sul2",1
"ERR10880230","sul2",1
"ERR11453719","sul2",1
"ERR10880157","sul2",1
"ERR6752889","sul2",1
"ERR9288143","sul2",1
"ERR6806632","sul2",1
"ERR9288082","sul2",1
"ERR6806600","sul2",1
"ERR9420153","sul2",1
"ERR10117717","sul2",1
"ERR10109274","sul2",1
"ERR10880183","sul2",1
"ERR10880311","sul2",1
"ERR11420238","sul2",1
"ERR11437918","sul2",1
"ERR11807709","sul2",1
"ERR12146144","sul2",1
"ERR10109277","sul2",1
"ERR10087013","sul2",1
"ERR11219811","sul2",1
"ERR9966386","sul2",1
"ERR12259395","sul2",1
"ERR12091513","sul2",1
"ERR10125140","sul2",1
"ERR10949303","sul2",1
"ERR11810274","sul2",1
"ERR9785512","sul2",1
"ERR10176866","sul2",1
"ERR10460687","sul2",1
"ERR12078573","sul2",1
"ERR12165616","sul2",1
"ERR10880377","sul2",1
"ERR10460887","sul2",1
"ERR10880335","sul2",1
"ERR10880156","sul2",1
"ERR10088105","sul2",1
"ERR12321284","sul2",1
"ERR9966388","sul2",1
"ERR12495485","sul2",1
"ERR12312692","sul2",1
"ERR12312689","sul2",1
"ERR12312688","sul2",1
"ERR11201827","sul2",1
"ERR10088101","sul2",1
"ERR10880181","sul2",1
"ERR9820422","sul2",1
"ERR9785510","sul2",1
"ERR11807704","sul2",1
"ERR10109276","sul2",1
"ERR9966389","sul2",1
"ERR9785509","sul2",1
"ERR10087012","sul2",1
"ERR10460483","sul2",1
"ERR9785511","sul2",1
"ERR9079768","sul2",1
"ERR9822149","sul2",1
"ERR9822145","sul2",1
"ERR9822146","sul2",1
"ERR10176872","sul2",1
"ERR10460765","sul2",1
"ERR10109275","sul2",1
"ERR9966390","sul2",1
"ERR10123168","sul2",1
"ERR10123167","sul2",1
"ERR9966387","sul2",1
"ERR10949310","sul2",1
"ERR10460875","sul2",1
"ERR10109255","sul2",1
"ERR9822151","sul2",1
"ERR10088102","sul2",1
"ERR10088104","sul2",1
"ERR10026000","sul2",1
"ERR9822144","sul2",1
"ERR11896635","sul2",1
"ERR12552381","sul2",1
"ERR12552377","sul2",1
"ERR9079508","sul2",1
"ERR7197757","sul2",1
"ERR6806028","sul2",1
"ERR11455881","sul2",1
"ERR4451478","sul2",1
"ERR10880424","sul2",1
"ERR12067334","sul2",1
"ERR12302226","sul2",1
"ERR12552384","sul2",1
"ERR10123158","sul2",1
"ERR5751308","sul2",1
"ERR4399358","sul2",1
"ERR4399957","sul2",1
"ERR4399362","sul2",1
"SRR13833609","sul2",0
"ERR6806726","sul2",1
"ERR10460902","sul2",1
"ERR10460856","sul2",1
"ERR6806075","sul2",1
"ERR10176870","sul2",1
"ERR12078572","sul2",1
"ERR11747320","sul2",1
"ERR12495482","sul2",1
"ERR9924209","sul2",1
"ERR5751726","sul2",1
"ERR6806512","sul2",1
"ERR6806317","sul2",1
"ERR12067371","sul2",1
"ERR6806125","sul2",1
"ERR5751296","sul2",1
"ERR4451427","sul2",1
"SRR9273829","sul2",1
"ERR6752863","sul2",1
"ERR12321280","sul2",1
"ERR9692774","sul2",1
"ERR6805998","sul2",1
"ERR6806833","sul2",1
"ERR6806749","sul2",1
"ERR6806776","sul2",1
"ERR5750995","sul2",1
"ERR6806255","sul2",1
"ERR6805990","sul2",1
"ERR11747325","sul2",1
"ERR11502778","sul2",1
"ERR7197834","sul2",1
"ERR9079758","sul2",1
"ERR12321281","sul2",1
"ERR12142634","sul2",1
"ERR12067314","sul2",1
"ERR12321282","sul2",1
"ERR12080226","sul2",1
"ERR12321283","sul2",1
"ERR6753111","sul2",1
"ERR6806796","sul2",1
"ERR6806789","sul2",1
"ERR9971918","sul2",1
"ERR7197741","sul2",1
"ERR5751808","sul2",1
"ERR10438737","sul2",1
"CLL6CH","sul2",0
"CAARE3","sul2",1
"CAAQXB","sul2",1
"CAAR9T","sul2",1
"CAAQUT","sul2",1
"CNSFP4","sul2",1
"CNSDXZ","sul2",1
"CAAP2A","sul2",1
"44341_3_268","sul2",1
"44341_3_280","sul2",1
"44341_3_262","sul2",1
"44341_3_265","sul2",1
"44341_4_286","sul2",1
"CAAYDF","sul2",1
"CLL3JA","sul2",1
"ERR9941258","sul2",1
"CNSLL4","sul2",1
"CNSKFP","sul2",0
"CNSP0U","sul3",0
"ERR9929342","sul3",0
"ERR9966382","sul3",0
"CNS6QU","sul3",0
"CNS7YP","sul3",0
"BKRRIF","sul3",0
"44341_3_96","sul3",0
"44341_3_21","sul3",0
"CIV13VE5","sul3",0
"CIU149H1","sul3",0
"CIV146E8","sul3",0
"CIU13XS1","sul3",0
"CIV140E6","sul3",0
"CIV140E1","sul3",0
"CIT15GH1","sul3",0
"CIV13XE5","sul3",0
"CIV13YE6","sul3",0
"CIS15MR1","sul3",0
"CIV13UE4","sul3",0
"CAAXQV","sul3",0
"CIV140E7","sul3",0
"CIS15HB1","sul3",0
"CIV13RE2","sul3",0
"CIT15GS1","sul3",0
"CIV142E6","sul3",0
"44341_4_275","sul3",0
"44341_3_310","sul3",0
"CIU145B1","sul3",0
"CIV143E2","sul3",0
"CIT15FH1","sul3",0
"CIV147E3","sul3",0
"CIT15EB1","sul3",0
"CIV13PE7","sul3",0
"CIV13XE8","sul3",0
"44341_3_304","sul3",0
"44341_3_305","sul3",0
"44341_3_281","sul3",0
"44341_3_136","sul3",0
"44341_3_128","sul3",0
"44341_3_131","sul3",0
"CIT159B1","sul3",0
"CIS153C1","sul3",0
"CIV13XE2","sul3",0
"CIT15FB1","sul3",0
"CIV13XU1","sul3",0
"CIV143U1","sul3",0
"CIV143E9","sul3",0
"CNS1F3","sul3",0
"CAAYSI","sul3",0
"CIV141E6","sul3",0
"CIV140U1","sul3",0
"CIV140E4","sul3",0
"CIV143E4","sul3",0
"CIV144E6","sul3",0
"CIV13YE8","sul3",0
"CIV144U1","sul3",0
"BKRMVD","sul3",0
"CAAXBN","sul3",0
"44341_3_165","sul3",0
"ERR10113269","sul3",0
"ERR6752971","sul3",0
"ERR5751227","sul3",0
"ERR12142619","sul3",0
"ERR9976609","sul3",0
"ERR11219800","sul3",0
"ERR9079830","sul3",0
"ERR10880116","sul3",0
"ERR5751304","sul3",0
"ERR6806714","sul3",0
"ERR11872767","sul3",0
"ERR10176869","sul3",0
"ERR10880230","sul3",0
"ERR11453719","sul3",0
"ERR10880157","sul3",0
"ERR6752889","sul3",0
"ERR9288143","sul3",0
"ERR6806632","sul3",0
"ERR9288082","sul3",0
"ERR6806600","sul3",0
"ERR9420153","sul3",0
"ERR10117717","sul3",0
"ERR10109274","sul3",0
"ERR10880183","sul3",0
"ERR10880311","sul3",0
"ERR11420238","sul3",0
"ERR11437918","sul3",0
"ERR11807709","sul3",0
"ERR12146144","sul3",0
"ERR10109277","sul3",0
"ERR10087013","sul3",0
"ERR11219811","sul3",0
"ERR9966386","sul3",0
"ERR12259395","sul3",0
"ERR12091513","sul3",0
"ERR10125140","sul3",0
"ERR10949303","sul3",0
"ERR11810274","sul3",0
"ERR9785512","sul3",0
"ERR10176866","sul3",0
"ERR10460687","sul3",0
"ERR12078573","sul3",0
"ERR12165616","sul3",0
"ERR10880377","sul3",0
"ERR10460887","sul3",0
"ERR10880335","sul3",0
"ERR10880156","sul3",0
"ERR10088105","sul3",0
"ERR12321284","sul3",0
"ERR9966388","sul3",0
"ERR12495485","sul3",0
"ERR12312692","sul3",0
"ERR12312689","sul3",0
"ERR12312688","sul3",0
"ERR11201827","sul3",0
"ERR10088101","sul3",0
"ERR10880181","sul3",0
"ERR9820422","sul3",0
"ERR9785510","sul3",0
"ERR11807704","sul3",0
"ERR10109276","sul3",0
"ERR9966389","sul3",0
"ERR9785509","sul3",0
"ERR10087012","sul3",0
"ERR10460483","sul3",0
"ERR9785511","sul3",0
"ERR9079768","sul3",0
"ERR9822149","sul3",0
"ERR9822145","sul3",0
"ERR9822146","sul3",0
"ERR10176872","sul3",0
"ERR10460765","sul3",0
"ERR10109275","sul3",0
"ERR9966390","sul3",0
"ERR10123168","sul3",0
"ERR10123167","sul3",0
"ERR9966387","sul3",0
"ERR10949310","sul3",0
"ERR10460875","sul3",0
"ERR10109255","sul3",0
"ERR9822151","sul3",0
"ERR10088102","sul3",0
"ERR10088104","sul3",0
"ERR10026000","sul3",0
"ERR9822144","sul3",0
"ERR11896635","sul3",0
"ERR12552381","sul3",0
"ERR12552377","sul3",0
"ERR9079508","sul3",0
"ERR7197757","sul3",0
"ERR6806028","sul3",0
"ERR11455881","sul3",0
"ERR4451478","sul3",0
"ERR10880424","sul3",0
"ERR12067334","sul3",0
"ERR12302226","sul3",0
"ERR12552384","sul3",0
"ERR10123158","sul3",0
"ERR5751308","sul3",0
"ERR4399358","sul3",0
"ERR4399957","sul3",0
"ERR4399362","sul3",0
"SRR13833609","sul3",0
"ERR6806726","sul3",1
"ERR10460902","sul3",0
"ERR10460856","sul3",0
"ERR6806075","sul3",0
"ERR10176870","sul3",0
"ERR12078572","sul3",0
"ERR11747320","sul3",0
"ERR12495482","sul3",0
"ERR9924209","sul3",0
"ERR5751726","sul3",0
"ERR6806512","sul3",0
"ERR6806317","sul3",0
"ERR12067371","sul3",0
"ERR6806125","sul3",0
"ERR5751296","sul3",0
"ERR4451427","sul3",0
"SRR9273829","sul3",0
"ERR6752863","sul3",0
"ERR12321280","sul3",0
"ERR9692774","sul3",0
"ERR6805998","sul3",0
"ERR6806833","sul3",0
"ERR6806749","sul3",0
"ERR6806776","sul3",0
"ERR5750995","sul3",0
"ERR6806255","sul3",0
"ERR6805990","sul3",0
"ERR11747325","sul3",0
"ERR11502778","sul3",0
"ERR7197834","sul3",0
"ERR9079758","sul3",0
"ERR12321281","sul3",0
"ERR12142634","sul3",0
"ERR12067314","sul3",0
"ERR12321282","sul3",0
"ERR12080226","sul3",0
"ERR12321283","sul3",0
"ERR6753111","sul3",0
"ERR6806796","sul3",0
"ERR6806789","sul3",0
"ERR9971918","sul3",0
"ERR7197741","sul3",0
"ERR5751808","sul3",0
"ERR10438737","sul3",0
"CLL6CH","sul3",0
"CAARE3","sul3",0
"CAAQXB","sul3",0
"CAAR9T","sul3",0
"CAAQUT","sul3",0
"CNSFP4","sul3",0
"CNSDXZ","sul3",0
"CAAP2A","sul3",0
"44341_3_268","sul3",0
"44341_3_280","sul3",0
"44341_3_262","sul3",0
"44341_3_265","sul3",0
"44341_4_286","sul3",0
"CAAYDF","sul3",0
"CLL3JA","sul3",0
"ERR9941258","sul3",0
"CNSLL4","sul3",0
"CNSKFP","sul3",0
"CNSP0U","aac(3)-II",0
"ERR9929342","aac(3)-II",0
"ERR9966382","aac(3)-II",0
"CNS6QU","aac(3)-II",0
"CNS7YP","aac(3)-II",0
"BKRRIF","aac(3)-II",0
"44341_3_96","aac(3)-II",0
"44341_3_21","aac(3)-II",0
"CIV13VE5","aac(3)-II",0
"CIU149H1","aac(3)-II",0
"CIV146E8","aac(3)-II",0
"CIU13XS1","aac(3)-II",0
"CIV140E6","aac(3)-II",0
"CIV140E1","aac(3)-II",0
"CIT15GH1","aac(3)-II",0
"CIV13XE5","aac(3)-II",0
"CIV13YE6","aac(3)-II",0
"CIS15MR1","aac(3)-II",0
"CIV13UE4","aac(3)-II",0
"CAAXQV","aac(3)-II",0
"CIV140E7","aac(3)-II",0
"CIS15HB1","aac(3)-II",0
"CIV13RE2","aac(3)-II",0
"CIT15GS1","aac(3)-II",0
"CIV142E6","aac(3)-II",0
"44341_4_275","aac(3)-II",0
"44341_3_310","aac(3)-II",0
"CIU145B1","aac(3)-II",0
"CIV143E2","aac(3)-II",0
"CIT15FH1","aac(3)-II",0
"CIV147E3","aac(3)-II",0
"CIT15EB1","aac(3)-II",0
"CIV13PE7","aac(3)-II",0
"CIV13XE8","aac(3)-II",0
"44341_3_304","aac(3)-II",0
"44341_3_305","aac(3)-II",0
"44341_3_281","aac(3)-II",0
"44341_3_136","aac(3)-II",0
"44341_3_128","aac(3)-II",0
"44341_3_131","aac(3)-II",0
"CIT159B1","aac(3)-II",0
"CIS153C1","aac(3)-II",0
"CIV13XE2","aac(3)-II",0
"CIT15FB1","aac(3)-II",0
"CIV13XU1","aac(3)-II",0
"CIV143U1","aac(3)-II",0
"CIV143E9","aac(3)-II",0
"CNS1F3","aac(3)-II",0
"CAAYSI","aac(3)-II",0
"CIV141E6","aac(3)-II",0
"CIV140U1","aac(3)-II",0
"CIV140E4","aac(3)-II",0
"CIV143E4","aac(3)-II",0
"CIV144E6","aac(3)-II",0
"CIV13YE8","aac(3)-II",0
"CIV144U1","aac(3)-II",0
"BKRMVD","aac(3)-II",0
"CAAXBN","aac(3)-II",0
"44341_3_165","aac(3)-II",0
"ERR10113269","aac(3)-II",0
"ERR6752971","aac(3)-II",0
"ERR5751227","aac(3)-II",0
"ERR12142619","aac(3)-II",0
"ERR9976609","aac(3)-II",0
"ERR11219800","aac(3)-II",0
"ERR9079830","aac(3)-II",1
"ERR10880116","aac(3)-II",0
"ERR5751304","aac(3)-II",0
"ERR6806714","aac(3)-II",0
"ERR11872767","aac(3)-II",0
"ERR10176869","aac(3)-II",0
"ERR10880230","aac(3)-II",0
"ERR11453719","aac(3)-II",0
"ERR10880157","aac(3)-II",0
"ERR6752889","aac(3)-II",0
"ERR9288143","aac(3)-II",0
"ERR6806632","aac(3)-II",0
"ERR9288082","aac(3)-II",0
"ERR6806600","aac(3)-II",0
"ERR9420153","aac(3)-II",0
"ERR10117717","aac(3)-II",0
"ERR10109274","aac(3)-II",0
