Isolate_ID,Protein identifier,Contig id,Start,Stop,Strand,Gene symbol,Sequence name,Scope,Element type,Element subtype,Class,Subclass,Method,Target length,Reference sequence length,% Coverage of reference sequence,% Identity to reference sequence,Alignment length,Accession of closest sequence,Name of closest sequence,HMM id,HMM description
ERR10176866_assembly_contigs,NA,NODE_59_length_1316_cov_207.057891_ERR10176866,28,864,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10176866_assembly_contigs,NA,NODE_59_length_1316_cov_207.057891_ERR10176866,861,1205,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10176866_assembly_contigs,NA,NODE_62_length_1120_cov_221.828169_ERR10176866,71,928,-,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100,100,286,WP_000027057.1,broad-spectrum class A beta-lactamase TEM-1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_38_length_21619_cov_86.030421_ERR10176869,4428,5639,+,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
ERR10176869_assembly_contigs,NA,NODE_38_length_21619_cov_86.030421_ERR10176869,6245,7441,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
ERR10176869_assembly_contigs,NA,NODE_38_length_21619_cov_86.030421_ERR10176869,8780,9613,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR10176869_assembly_contigs,NA,NODE_38_length_21619_cov_86.030421_ERR10176869,9616,10416,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR10176869_assembly_contigs,NA,NODE_38_length_21619_cov_86.030421_ERR10176869,10480,11292,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR10176869_assembly_contigs,NA,NODE_48_length_6002_cov_132.028418_ERR10176869,5461,5931,-,dfrA14,trimethoprim-resistant dihydrofolate reductase DfrA14,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100,100,157,WP_004201280.1,trimethoprim-resistant dihydrofolate reductase DfrA14,NA,NA
ERR10176869_assembly_contigs,NA,NODE_49_length_5977_cov_106.081223_ERR10176869,877,1518,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_50_length_5907_cov_85.816644_ERR10176869,859,1416,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
ERR10176869_assembly_contigs,NA,NODE_50_length_5907_cov_85.816644_ERR10176869,4560,5396,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_50_length_5907_cov_85.816644_ERR10176869,5393,5737,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_54_length_4778_cov_88.962947_ERR10176869,3311,4174,+,blaSCO-1,class A beta-lactamase SCO-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,288,288,100,100,288,WP_004197546.1,class A beta-lactamase SCO-1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_58_length_3825_cov_100.259416_ERR10176869,1582,2778,+,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_031942321.1,tetracycline efflux MFS transporter Tet(A),NA,NA
ERR10176869_assembly_contigs,NA,NODE_60_length_3446_cov_159.464170_ERR10176869,346,1218,+,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
ERR10176869_assembly_contigs,NA,NODE_61_length_3340_cov_64.692542_ERR10176869,123,1025,+,mph(A),Mph(A) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,301,301,100,100,301,WP_000219391.1,Mph(A) family macrolide 2'-phosphotransferase,NA,NA
ERR10176869_assembly_contigs,NA,NODE_62_length_3270_cov_87.611820_ERR10176869,89,538,+,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
ERR10176869_assembly_contigs,NA,NODE_62_length_3270_cov_87.611820_ERR10176869,862,2118,+,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
ERR10176869_assembly_contigs,NA,NODE_62_length_3270_cov_87.611820_ERR10176869,2386,3183,+,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
ERR10176869_assembly_contigs,NA,NODE_66_length_2292_cov_91.788556_ERR10176869,56,496,-,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
ERR10176869_assembly_contigs,NA,NODE_66_length_2292_cov_91.788556_ERR10176869,637,1464,-,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
ERR10176869_assembly_contigs,NA,NODE_66_length_2292_cov_91.788556_ERR10176869,1598,2149,-,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
ERR10176869_assembly_contigs,NA,NODE_75_length_874_cov_95.712594_ERR10176869,223,873,+,catA1,type A-1 chloramphenicol O-acetyltransferase,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,BLASTX,217,219,99.09,100,217,WP_000412211.1,type A-1 chloramphenicol O-acetyltransferase,NA,NA
ERR10176869_assembly_contigs,NA,NODE_78_length_787_cov_210.822404_ERR10176869,12,785,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,BLASTX,258,263,98.1,100,258,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
ERR10176870_assembly_contigs,NA,NODE_38_length_20813_cov_209.583630_ERR10176870,2695,3567,-,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
ERR10176870_assembly_contigs,NA,NODE_38_length_20813_cov_209.583630_ERR10176870,6389,7246,+,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100,100,286,WP_000027057.1,broad-spectrum class A beta-lactamase TEM-1,NA,NA
ERR10176870_assembly_contigs,NA,NODE_38_length_20813_cov_209.583630_ERR10176870,7973,8806,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR10176870_assembly_contigs,NA,NODE_38_length_20813_cov_209.583630_ERR10176870,8809,9609,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR10176870_assembly_contigs,NA,NODE_38_length_20813_cov_209.583630_ERR10176870,9673,10485,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR10176870_assembly_contigs,NA,NODE_49_length_3801_cov_223.409770_ERR10176870,1024,2220,-,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_031942321.1,tetracycline efflux MFS transporter Tet(A),NA,NA
ERR10176870_assembly_contigs,NA,NODE_50_length_3342_cov_160.986310_ERR10176870,125,1027,+,mph(A),Mph(A) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,301,301,100,100,301,WP_000219391.1,Mph(A) family macrolide 2'-phosphotransferase,NA,NA
ERR10176870_assembly_contigs,NA,NODE_54_length_2702_cov_189.123914_ERR10176870,95,952,+,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557452.1,aminoglycoside N-acetyltransferase AAC(3)-IIe,NA,NA
ERR10176870_assembly_contigs,NA,NODE_57_length_2293_cov_181.635836_ERR10176870,56,496,-,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
ERR10176870_assembly_contigs,NA,NODE_57_length_2293_cov_181.635836_ERR10176870,637,1464,-,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
ERR10176870_assembly_contigs,NA,NODE_57_length_2293_cov_181.635836_ERR10176870,1598,2149,-,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
ERR10176870_assembly_contigs,NA,NODE_58_length_2069_cov_206.306356_ERR10176870,879,1520,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
ERR10176870_assembly_contigs,NA,NODE_59_length_2003_cov_229.544148_ERR10176870,1033,1503,+,dfrA14,trimethoprim-resistant dihydrofolate reductase DfrA14,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,157,157,100,100,157,WP_004201280.1,trimethoprim-resistant dihydrofolate reductase DfrA14,NA,NA
ERR10176872_assembly_contigs,NA,NODE_34_length_13472_cov_53.566147_ERR10176872,632,1465,-,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR10176872_assembly_contigs,NA,NODE_34_length_13472_cov_53.566147_ERR10176872,1468,2268,-,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR10176872_assembly_contigs,NA,NODE_34_length_13472_cov_53.566147_ERR10176872,2332,3144,-,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR10176872_assembly_contigs,NA,NODE_36_length_9519_cov_62.925824_ERR10176872,5791,6348,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
ERR10176872_assembly_contigs,NA,NODE_39_length_5975_cov_54.908953_ERR10176872,877,1518,-,qnrB1,quinolone resistance pentapeptide repeat protein QnrB1,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_014386481.1,quinolone resistance pentapeptide repeat protein QnrB1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_41_length_5784_cov_54.989178_ERR10176872,4838,5695,-,aac(3)-IId,aminoglycoside N-acetyltransferase AAC(3)-IId,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,286,286,100,100,286,WP_000557454.1,aminoglycoside N-acetyltransferase AAC(3)-IId,NA,NA
ERR10176872_assembly_contigs,NA,NODE_43_length_4668_cov_59.205166_ERR10176872,550,1413,-,blaSCO-1,class A beta-lactamase SCO-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,288,288,100,100,288,WP_004197546.1,class A beta-lactamase SCO-1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_46_length_4295_cov_58.016981_ERR10176872,71,859,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_46_length_4295_cov_58.016981_ERR10176872,879,1676,-,blaOXA-10,oxacillin-hydrolyzing class D beta-lactamase OXA-10,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,266,266,100,100,266,WP_000846390.1,oxacillin-hydrolyzing class D beta-lactamase OXA-10,NA,NA
ERR10176872_assembly_contigs,NA,NODE_46_length_4295_cov_58.016981_ERR10176872,1944,3200,-,cmlA5,chloramphenicol efflux MFS transporter CmlA5,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,EXACTX,419,419,100,100,419,WP_012300772.1,chloramphenicol efflux MFS transporter CmlA5,NA,NA
ERR10176872_assembly_contigs,NA,NODE_46_length_4295_cov_58.016981_ERR10176872,3524,3973,-,arr-2,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,core,AMR,AMR,RIFAMYCIN,RIFAMYCIN,ALLELEX,150,150,100,100,150,WP_000237816.1,NAD(+)--rifampin ADP-ribosyltransferase Arr-2,NA,NA
ERR10176872_assembly_contigs,NA,NODE_47_length_4234_cov_47.061498_ERR10176872,3209,4111,-,mph(A),Mph(A) family macrolide 2'-phosphotransferase,core,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,301,301,100,100,301,WP_000219391.1,Mph(A) family macrolide 2'-phosphotransferase,NA,NA
ERR10176872_assembly_contigs,NA,NODE_48_length_3051_cov_167.388184_ERR10176872,1706,2578,+,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_000239590.1,extended-spectrum class A beta-lactamase CTX-M-15,NA,NA
ERR10176872_assembly_contigs,NA,NODE_50_length_2292_cov_55.478319_ERR10176872,56,496,-,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,147,210,70,100,147,WP_000186237.1,type B-3 chloramphenicol O-acetyltransferase CatB3,NA,NA
ERR10176872_assembly_contigs,NA,NODE_50_length_2292_cov_55.478319_ERR10176872,637,1464,-,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,276,276,100,100,276,WP_001334766.1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_50_length_2292_cov_55.478319_ERR10176872,1598,2149,-,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,core,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,184,184,100,100,184,WP_063840321.1,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,NA,NA
ERR10176872_assembly_contigs,NA,NODE_52_length_1864_cov_54.995578_ERR10176872,61,555,+,dfrA12,trimethoprim-resistant dihydrofolate reductase DfrA12,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,165,165,100,100,165,WP_001083725.1,trimethoprim-resistant dihydrofolate reductase DfrA12,NA,NA
ERR10176872_assembly_contigs,NA,NODE_52_length_1864_cov_54.995578_ERR10176872,966,1754,+,aadA2,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206356.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,NA,NA
ERR10176872_assembly_contigs,NA,NODE_55_length_1316_cov_97.191118_ERR10176872,112,456,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_55_length_1316_cov_97.191118_ERR10176872,453,1289,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10176872_assembly_contigs,NA,NODE_59_length_1120_cov_116.327700_ERR10176872,193,1050,+,blaTEM-1,broad-spectrum class A beta-lactamase TEM-1,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,286,286,100,100,286,WP_000027057.1,broad-spectrum class A beta-lactamase TEM-1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,5082,5870,+,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001206316.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,6040,6924,+,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,core,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,BLASTX,295,299,100,98.66,299,WP_000131886.1,aminoglycoside N-acetyltransferase AAC(3)-VIa,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,12586,12930,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,12927,13763,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,16211,17083,+,blaCTX-M-2,extended-spectrum class A beta-lactamase CTX-M-2,core,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,291,291,100,100,291,WP_025368620.1,extended-spectrum class A beta-lactamase CTX-M-2,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,18170,18514,+,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_33_length_20530_cov_35.152496_ERR10368770,18511,19347,+,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10368770_assembly_contigs,NA,NODE_45_length_2776_cov_3913.279733_ERR10368770,1134,1775,+,qnrB19,quinolone resistance pentapeptide repeat protein QnrB19,core,AMR,AMR,QUINOLONE,QUINOLONE,ALLELEX,214,214,100,100,214,WP_012954666.1,quinolone resistance pentapeptide repeat protein QnrB19,NA,NA
ERR10438737_assembly_contigs,NA,NODE_48_length_21351_cov_16.474852_ERR10438737,10350,11162,+,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,271,271,100,100,271,WP_001043260.1,sulfonamide-resistant dihydropteroate synthase Sul2,NA,NA
ERR10438737_assembly_contigs,NA,NODE_48_length_21351_cov_16.474852_ERR10438737,11226,12026,+,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,267,267,100,100,267,WP_001082319.1,aminoglycoside O-phosphotransferase APH(3'')-Ib,NA,NA
ERR10438737_assembly_contigs,NA,NODE_48_length_21351_cov_16.474852_ERR10438737,12029,12862,+,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,278,278,100,100,278,WP_000480968.1,aminoglycoside O-phosphotransferase APH(6)-Id,NA,NA
ERR10438737_assembly_contigs,NA,NODE_48_length_21351_cov_16.474852_ERR10438737,14201,15397,+,tet(A),tetracycline efflux MFS transporter Tet(A),core,AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,399,399,100,100,399,WP_000804063.1,tetracycline efflux MFS transporter Tet(A),NA,NA
ERR10438737_assembly_contigs,NA,NODE_48_length_21351_cov_16.474852_ERR10438737,16003,17214,-,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,core,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,404,404,100,100,404,WP_000214119.1,chloramphenicol/florfenicol efflux MFS transporter FloR,NA,NA
ERR10438737_assembly_contigs,NA,NODE_53_length_10835_cov_16.627440_ERR10438737,883,1440,+,dfrA23,trimethoprim-resistant dihydrofolate reductase DfrA23,core,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,186,186,100,100,186,WP_001143450.1,trimethoprim-resistant dihydrofolate reductase DfrA23,NA,NA
ERR10438737_assembly_contigs,NA,NODE_53_length_10835_cov_16.627440_ERR10438737,4584,5420,-,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,core,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,279,279,100,100,279,WP_000259031.1,sulfonamide-resistant dihydropteroate synthase Sul1,NA,NA
ERR10438737_assembly_contigs,NA,NODE_53_length_10835_cov_16.627440_ERR10438737,5417,5761,-,qacEdelta1,quaternary ammonium compound efflux SMR transporter QacE delta 1,core,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,ALLELEX,115,115,100,100,115,WP_000679427.1,quaternary ammonium compound efflux SMR transporter QacE delta 1,NA,NA
ERR10438737_assembly_contigs,NA,NODE_53_length_10835_cov_16.627440_ERR10438737,5888,6676,-,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,core,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,263,263,100,100,263,WP_001209508.1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,NA,NA
